Epoch [1/25], Train Loss: 0.6841
Validation Loss: 0.6757, Validation Accuracy: 64.56%
Epoch [2/25], Train Loss: 0.6837
Validation Loss: 0.6754, Validation Accuracy: 64.56%
Epoch [3/25], Train Loss: 0.6839
Validation Loss: 0.6752, Validation Accuracy: 64.56%
Epoch [4/25], Train Loss: 0.6834
Validation Loss: 0.6749, Validation Accuracy: 64.56%
Epoch [5/25], Train Loss: 0.6832
Validation Loss: 0.6746, Validation Accuracy: 64.56%
Epoch [6/25], Train Loss: 0.6826
